epoch,lr,name,num_trainable_params,params,training_took,weight_decay,best-val:char_level:tp,best-val:char_level:fp,best-val:char_level:tn,best-val:char_level:fn,best-val:word_level:correctly_tokenised_words,best-val:word_level:total_words_in_sample,best-val:word_level:total_words_in_ref_sample,best-val:char_level:precision,best-val:char_level:recall,best-val:char_level:f1,best-val:word_level:precision,best-val:word_level:recall,best-val:word_level:f1,best-val:time_took,best-val:model_path,best-test:char_level:tp,best-test:char_level:fp,best-test:char_level:tn,best-test:char_level:fn,best-test:word_level:correctly_tokenised_words,best-test:word_level:total_words_in_sample,best-test:word_level:total_words_in_ref_sample,best-test:char_level:precision,best-test:char_level:recall,best-test:char_level:f1,best-test:word_level:precision,best-test:word_level:recall,best-test:word_level:f1,best-test:time_took,best-test:model_path
20,1.112607502694698e-06,seq_sy_conv_3lv,823123,conv:249|do:0.46165915982550787|embs:64|l1:16|oc:BI,2372.067004919052,0.00010167896675416328,482024.0,86363.0,1412064.0,22072.0,401125.0,568387.0,504096.0,0.8480559900208836,0.9562146892655368,0.8988935022746282,0.7057251485343613,0.7957313686281978,0.7480305049124322,86.78705883026123,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-7,104606.0,20144.0,307596.0,4674.0,86604.0,124750.0,109280.0,0.8385250501002004,0.9572291361639824,0.8939537666111181,0.6942204408817635,0.7924963396778917,0.7401102422766311,21.15207076072693,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-7
20,2.7008127493730992e-05,seq_sy_conv_3lv,510166,conv:118|do:0.03855755887275503|embs:64|l1:42|oc:BI,1138.3019349575043,3.211304285267942e-05,484522.0,12211.0,1486216.0,19574.0,460390.0,496733.0,504096.0,0.9754173771422474,0.9611700945851583,0.9682413279391383,0.926835946071632,0.9132982606487653,0.9200173056536132,65.4828200340271,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-18,105105.0,4471.0,323269.0,4175.0,98684.0,109576.0,109280.0,0.9591972694750676,0.9617953879941434,0.9604945717732206,0.9005986712418778,0.9030380673499268,0.9018167196695543,15.098353385925293,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-18
20,2.4685144051740746e-05,seq_sy_conv_3lv,617479,conv:174|do:0.05619707886215258|embs:64|l1:19|oc:BI,1640.657086610794,0.0003348385401908213,488082.0,16754.0,1481673.0,16014.0,464264.0,504836.0,504096.0,0.9668129848109089,0.9682322414778137,0.9675220926682869,0.9196333066580038,0.9209833047673459,0.9203078106354047,73.62971448898315,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-3,105610.0,5645.0,322095.0,3670.0,98829.0,111255.0,109280.0,0.9492607073839378,0.9664165446559297,0.9577618065159725,0.8883106377241472,0.904364934114202,0.8962658988369193,17.35760521888733,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-3
20,4.563148721761434e-06,seq_sy_conv_3lv,734107,conv:219|do:0.24817108377889852|embs:64|l1:23|oc:BI,1965.9954891204834,4.684055685664714e-06,482682.0,34292.0,1464135.0,21414.0,440314.0,516974.0,504096.0,0.933667844030841,0.9575199961912016,0.9454435053424349,0.8517140126969635,0.8734725131720942,0.862456051005318,81.7437629699707,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-22,104966.0,9455.0,318285.0,4314.0,94854.0,114421.0,109280.0,0.9173665673259279,0.9605234260614934,0.9384490905270876,0.828991181688676,0.8679904831625183,0.8480426998538227,19.738047122955322,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-22
20,1.879373037623478e-06,seq_sy_conv_3lv,570669,conv:152|do:0.34251272614816886|embs:64|l1:25|oc:BI,1439.7155594825745,0.0008916391877846418,482002.0,69412.0,1429015.0,22094.0,412305.0,551414.0,504096.0,0.8741199896992097,0.9561710467847394,0.9133063637483302,0.7477231263624065,0.8179096838697391,0.7812431904955899,70.21532702445984,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-14,104763.0,16773.0,310967.0,4517.0,88859.0,121536.0,109280.0,0.8619915086887836,0.9586658125915081,0.9077620268958825,0.7311331621906266,0.8131314055636896,0.7699552890614169,16.374116897583008,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-14
20,0.0001604259735063571,seq_sy_conv_3lv,496196,conv:110|do:0.0006655081193626122|embs:64|l1:32|oc:BI,1092.9482414722443,1.2530275416330559e-06,486641.0,6262.0,1492165.0,17455.0,468407.0,492903.0,504096.0,0.987295674808228,0.96537365898559,0.9762116110447452,0.9503025950339113,0.92920197740113,0.9396338411573131,64.04317545890808,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-10,105320.0,3059.0,324681.0,3960.0,100048.0,108379.0,109280.0,0.9717749748567527,0.9637628111273792,0.9677523098057053,0.9231308648354386,0.9155197657393851,0.9193095622051006,14.74739384651184,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-10
20,0.00043549167877724056,seq_sy_conv_3lv,505733,conv:115|do:0.46565317010254437|embs:64|l1:46|oc:BI,1104.7054142951965,2.2679169164773255e-05,489618.0,9022.0,1489405.0,14478.0,472436.0,498640.0,504096.0,0.981906786459169,0.9712792801371167,0.9765641205661311,0.9474490614471363,0.9371945026344188,0.9422938839335577,64.83757019042969,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-26,106115.0,3863.0,323877.0,3165.0,101013.0,109978.0,109280.0,0.9648747931404462,0.9710377013177159,0.9679464375302156,0.9184836967393478,0.9243502928257686,0.9214076567331636,14.989063024520874,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-26
20,0.0006639315514249648,seq_sy_conv_3lv,714505,conv:211|do:0.35948467413943835|embs:64|l1:36|oc:BI,1860.8080053329468,2.43201688746134e-05,491020.0,6750.0,1491677.0,13076.0,476671.0,497770.0,504096.0,0.9864395202603612,0.9740604964133815,0.9802109264113165,0.9576129537738313,0.9455956801879007,0.9515663771402563,80.15328049659729,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-21,106040.0,3059.0,324681.0,3240.0,101534.0,109099.0,109280.0,0.971961246207573,0.9703513909224012,0.9711556514133686,0.9306593094345502,0.9291178623718888,0.9298879471011406,19.194211959838867,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-21
20,6.653050454804052e-06,seq_sy_conv_3lv,458009,conv:82|do:0.10009051695493237|embs:64|l1:37|oc:BI,832.4130728244781,0.0006240204043317394,481386.0,37416.0,1461011.0,22710.0,436332.0,518802.0,504096.0,0.9278800004626042,0.9549490573224148,0.9412199456837338,0.8410376212890467,0.8655732241477814,0.8531290509904212,60.64863896369934,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-17,104343.0,9888.0,317852.0,4937.0,93458.0,114231.0,109280.0,0.9134385587099824,0.9548224743777453,0.9336721682601751,0.8181491889241974,0.8552159590043924,0.836272040302267,13.902993202209473,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-17
20,1.5079136583136955e-06,seq_sy_conv_3lv,561005,conv:146|do:0.009990577703711034|embs:64|l1:41|oc:BI,1413.068422794342,8.055431704263938e-05,469586.0,49633.0,1448794.0,34510.0,406120.0,519219.0,504096.0,0.9044083517744921,0.9315408176220402,0.9177740969300753,0.7821747663317405,0.805640195518314,0.7937340896986754,68.22316789627075,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-8,101969.0,12437.0,315303.0,7311.0,87208.0,114406.0,109280.0,0.8912906665734315,0.9330984626647145,0.9117155298051733,0.7622677132318235,0.7980234260614935,0.7797358797600207,16.172039270401,./artifacts/seq_sy_conv_3lv.yaml-2020-05-28--22-48.30/run-8
