epoch,lr,name,num_trainable_params,params,training_took,weight_decay,best-val:char_level:tp,best-val:char_level:fp,best-val:char_level:tn,best-val:char_level:fn,best-val:word_level:correctly_tokenised_words,best-val:word_level:total_words_in_sample,best-val:word_level:total_words_in_ref_sample,best-val:char_level:precision,best-val:char_level:recall,best-val:char_level:f1,best-val:word_level:precision,best-val:word_level:recall,best-val:word_level:f1,best-val:time_took,best-val:model_path,best-test:char_level:tp,best-test:char_level:fp,best-test:char_level:tn,best-test:char_level:fn,best-test:word_level:correctly_tokenised_words,best-test:word_level:total_words_in_sample,best-test:word_level:total_words_in_ref_sample,best-test:char_level:precision,best-test:char_level:recall,best-test:char_level:f1,best-test:word_level:precision,best-test:word_level:recall,best-test:word_level:f1,best-test:time_took,best-test:model_path
20,0.0002655421345789188,seq_sy_conv_3lv,554062,conv:142|do:0.2616268479959218|embs:64|l1:46|oc:SchemeA,1365.3872809410095,1.040061908529793e-06,487329.0,9197.0,1489230.0,16767.0,467594.0,496526.0,504096.0,0.9814773043103483,0.9667384783850695,0.9740521395691879,0.9417311480164181,0.9275891893607566,0.9346066746483687,68.04468965530396,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-7,105778.0,3853.0,323887.0,3502.0,100358.0,109631.0,109280.0,0.9648548312065018,0.9679538799414349,0.9664018710800281,0.9154162599994528,0.9183565153733528,0.9168840304964118,15.812210321426392,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-7
20,1.9504080349037402e-05,seq_sy_conv_3lv,499103,conv:113|do:0.20032059247752065|embs:64|l1:16|oc:SchemeA,1098.5728242397308,0.0009503402741301844,485957.0,36045.0,1462382.0,18139.0,446642.0,522002.0,504096.0,0.9309485404270482,0.9640167745826191,0.9471941276564227,0.8556327370393216,0.8860256776487019,0.8705640202007995,63.36939358711243,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-18,105424.0,9712.0,318028.0,3856.0,95808.0,115136.0,109280.0,0.9156475819899944,0.9647144948755491,0.9395408527021245,0.8321289605336298,0.8767203513909224,0.853842863253957,14.575657606124878,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-18
20,3.2398667810339766e-05,seq_sy_conv_3lv,440752,conv:66|do:0.3485581027009471|embs:64|l1:44|oc:SchemeA,931.7539103031158,4.3459928725760174e-05,484615.0,17668.0,1480759.0,19481.0,456892.0,502283.0,504096.0,0.9648246108269641,0.9613545832539834,0.9630864713989461,0.909630626559131,0.9063591062019932,0.9079919195452208,58.985223054885864,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-3,105318.0,5702.0,322038.0,3962.0,98165.0,111020.0,109280.0,0.9486398847054585,0.9637445095168374,0.9561325465274625,0.8842100522428391,0.8982887994143485,0.8911938266000907,13.322896242141724,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-3
20,1.848173101175874e-05,seq_sy_conv_3lv,444341,conv:71|do:0.2847250324224487|embs:64|l1:22|oc:SchemeA,936.2873842716217,5.801384958900594e-05,481718.0,25861.0,1472566.0,22378.0,445134.0,507579.0,504096.0,0.9490502956190071,0.9556076620326287,0.9523176909580646,0.8769748157429681,0.883034183964959,0.8799940692416043,58.86859130859375,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-22,104925.0,7357.0,320383.0,4355.0,96229.0,112282.0,109280.0,0.9344774763541797,0.960148243045388,0.947138949819915,0.8570296218449974,0.8805728404099561,0.8686417345934773,13.45415449142456,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-22
20,7.66944384741845e-05,seq_sy_conv_3lv,711819,conv:211|do:0.2950074907427963|embs:64|l1:23|oc:SchemeA,1850.7037997245789,6.046814707806708e-06,487022.0,10404.0,1488023.0,17074.0,466172.0,497426.0,504096.0,0.9790843261108185,0.9661294674030343,0.9725637579603844,0.937168543662776,0.9247682981019488,0.9309271289097993,79.02025651931763,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-14,105773.0,3899.0,323841.0,3507.0,100313.0,109672.0,109280.0,0.964448537457145,0.9679081259150806,0.9661752347546495,0.9146637245605077,0.917944729136164,0.9163012897804085,18.93263292312622,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-14
20,2.3823205639205204e-05,seq_sy_conv_3lv,542751,conv:136|do:0.06687904777625076|embs:64|l1:47|oc:SchemeA,1313.5701532363892,8.8570897940888e-05,485511.0,16003.0,1482424.0,18585.0,459552.0,501514.0,504096.0,0.9680906215978019,0.9631320224719101,0.9656049561957419,0.9163293547139262,0.9116358788802132,0.9139765913226797,67.13220691680908,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-10,105315.0,5405.0,322335.0,3965.0,98436.0,110720.0,109280.0,0.9511831647398844,0.9637170571010248,0.957409090909091,0.8890534682080925,0.9007686676427525,0.8948727272727273,15.466218948364258,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-10
20,9.503826568181292e-05,seq_sy_conv_3lv,672789,conv:195|do:0.12105014906944328|embs:64|l1:40|oc:SchemeA,1798.2820446491241,9.658515287291817e-06,487433.0,8596.0,1489831.0,16663.0,468361.0,496029.0,504096.0,0.9826703680631576,0.9669447882942932,0.9747441569803775,0.9442210032074737,0.929110724941281,0.9366049243844519,76.96295285224915,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-26,105675.0,3600.0,324140.0,3605.0,100400.0,109275.0,109280.0,0.9670555936856554,0.9670113469985359,0.967033469835968,0.9187828872111645,0.9187408491947291,0.9187618677220836,18.624343633651733,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-26
20,1.607563760298388e-05,seq_sy_conv_3lv,525567,conv:127|do:0.10287651738554271|embs:64|l1:41|oc:SchemeA,1188.4581243991852,3.5486535153394286e-06,483304.0,19074.0,1479353.0,20792.0,453239.0,502378.0,504096.0,0.96203257308242,0.9587538881482892,0.9603904323410241,0.9021871976877969,0.8991124706405129,0.9006472099627015,65.31008005142212,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-21,105177.0,6001.0,321739.0,4103.0,97633.0,111178.0,109280.0,0.9460234938566983,0.9624542459736457,0.9541681408703698,0.87816834265772,0.8934205710102489,0.885728800950748,15.086353063583374,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-21
20,4.624779273546174e-05,seq_sy_conv_3lv,800215,conv:241|do:0.19592216571416937|embs:64|l1:25|oc:SchemeA,2271.7954189777374,1.0940321607063694e-06,485698.0,10885.0,1487542.0,18398.0,463321.0,496583.0,504096.0,0.9780802000873973,0.9635029835586872,0.970736869665497,0.9330182466979337,0.9191126293404431,0.9260132370120688,85.0014214515686,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-17,105488.0,4314.0,323426.0,3792.0,99473.0,109802.0,109280.0,0.9607110981585035,0.9653001464128843,0.9630001551930326,0.9059306752153877,0.9102580527086384,0.9080892086068231,20.805484294891357,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-17
20,0.0005348161290400788,seq_sy_conv_3lv,792293,conv:239|do:0.08208699370477629|embs:64|l1:18|oc:SchemeA,2235.9116866588593,3.6512888696373633e-06,489817.0,5140.0,1493287.0,14279.0,475256.0,494957.0,504096.0,0.9896152595073916,0.9716740462134197,0.9805625927753583,0.960196542325899,0.9427886751729829,0.9514129880997304,83.54740595817566,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-8,105913.0,2948.0,324792.0,3367.0,101271.0,108861.0,109280.0,0.9729195947125233,0.9691892386530014,0.971050834093545,0.9302780610135861,0.9267112005856515,0.928491205229645,20.598910808563232,./artifacts/seq_sy_conv_3lv_scheme_a.yaml-2020-05-27--17-16.30/run-8
