epoch,lr,name,num_trainable_params,params,training_took,weight_decay,best-val:char_level:tp,best-val:char_level:fp,best-val:char_level:tn,best-val:char_level:fn,best-val:word_level:correctly_tokenised_words,best-val:word_level:total_words_in_sample,best-val:word_level:total_words_in_ref_sample,best-val:char_level:precision,best-val:char_level:recall,best-val:char_level:f1,best-val:word_level:precision,best-val:word_level:recall,best-val:word_level:f1,best-val:time_took,best-val:model_path,best-test:char_level:tp,best-test:char_level:fp,best-test:char_level:tn,best-test:char_level:fn,best-test:word_level:correctly_tokenised_words,best-test:word_level:total_words_in_sample,best-test:word_level:total_words_in_ref_sample,best-test:char_level:precision,best-test:char_level:recall,best-test:char_level:f1,best-test:word_level:precision,best-test:word_level:recall,best-test:word_level:f1,best-test:time_took,best-test:model_path
20,0.00033442389361169883,seq_sy_ch_lstm,1252397,bi:1|cells:169|crf:0|do:0.2500435655261|embc:32|embs:64|embt:32|l1:39|oc:BI,3469.9540746212006,0.00023776735558970333,563995.0,8156.0,1492578.0,4959.0,554031.0,572151.0,568954.0,0.9857450218561185,0.9912840053853211,0.9885067544178668,0.9683300387485122,0.9737711660345124,0.9710429802691251,189.87680792808533,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-7,123410.0,3586.0,324865.0,1977.0,120243.0,126998.0,125389.0,0.9717628901697691,0.984232815204128,0.9779581033587841,0.9468101859871809,0.958959717359577,0.9528462242508529,53.38387584686279,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-7
20,0.00013287643399889792,seq_sy_ch_lstm,1788090,bi:1|cells:283|crf:0|do:0.2744225793003849|embc:32|embs:64|embt:32|l1:32|oc:BI,5628.462926387787,1.0255756747195758e-05,563139.0,8943.0,1491791.0,5815.0,551623.0,572082.0,568954.0,0.9843676256201034,0.9897794900817992,0.9870661398939209,0.9642376442537958,0.9695388379376891,0.966880974833397,307.3839318752289,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-18,123289.0,4121.0,324330.0,2098.0,119595.0,127412.0,125389.0,0.9676556000313947,0.9832678028822764,0.9753992333769783,0.9386478510658337,0.9537917999186531,0.9461592319650635,92.07028913497925,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-18
20,0.0002469770575559588,seq_sy_ch_lstm,3349663,bi:1|cells:496|crf:0|do:0.4010386982054316|embc:32|embs:64|embt:32|l1:31|oc:BI,8137.2452573776245,9.38158085836169e-06,563644.0,8229.0,1492505.0,5310.0,553198.0,571873.0,568954.0,0.9856104414791396,0.9906670838064238,0.9881322935028711,0.967344148088824,0.972307075791716,0.969819262692766,593.2164163589478,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-3,123276.0,3665.0,324786.0,2111.0,119920.0,126943.0,125389.0,0.971128319455495,0.9831641238724907,0.9771091595066738,0.9446759569255493,0.956383733820351,0.9504937938905885,181.94990277290344,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-3
20,0.0006141458506075466,seq_sy_ch_lstm,2915784,bi:1|cells:445|crf:0|do:0.2296375661367751|embc:32|embs:64|embt:32|l1:38|oc:BI,8532.285410881042,3.2653626796819356e-06,564319.0,7622.0,1493112.0,4635.0,554893.0,571941.0,568954.0,0.9866734505831896,0.9918534714581495,0.9892566800625825,0.9701927296696687,0.9752862270060497,0.9727328106442749,529.5560801029205,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-14,123474.0,3461.0,324990.0,1913.0,120449.0,126937.0,125389.0,0.9727340764958443,0.9847432349446115,0.9787018175188846,0.9488880310705311,0.9606026046941917,0.9547093838922664,160.32108426094055,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-14
20,0.0003393180685121119,seq_sy_ch_lstm,2806994,bi:1|cells:434|crf:0|do:0.18051795079124816|embc:32|embs:64|embt:32|l1:16|oc:BI,8437.05080461502,8.921141190241029e-06,563853.0,7834.0,1492900.0,5101.0,553827.0,571687.0,568954.0,0.9862966973186377,0.9910344245756247,0.9886598850996939,0.9687591286840527,0.9734126133219909,0.9710802960791345,502.00981163978577,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-10,123372.0,3559.0,324892.0,2015.0,120183.0,126933.0,125389.0,0.9719611442437229,0.983929753483216,0.9779088293344113,0.9468223393443785,0.9584812064854173,0.9526161016478943,151.13783645629883,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-10
20,0.0001506014097361371,seq_sy_ch_lstm,2841638,bi:1|cells:437|crf:0|do:0.2280992959926762|embc:32|embs:64|embt:32|l1:28|oc:BI,8570.464807987213,0.0006748760054021923,563375.0,8606.0,1492128.0,5579.0,552191.0,571981.0,568954.0,0.9849540456763424,0.9901942863570693,0.9875672146090706,0.9654009486329092,0.9705371611764747,0.9679622414949142,513.5799541473389,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-17,123383.0,3833.0,324618.0,2004.0,119943.0,127218.0,125389.0,0.9698701421204879,0.9840174818761116,0.9768925943080643,0.9428146960335801,0.956567162988779,0.949641142169457,155.30906581878662,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-17
20,0.0006214169450137431,seq_sy_ch_lstm,3377850,bi:1|cells:499|crf:0|do:0.45738981649932686|embc:32|embs:64|embt:32|l1:32|oc:BI,9684.249042749405,3.8797916481704915e-06,564249.0,7990.0,1492744.0,4705.0,554523.0,572239.0,568954.0,0.9860373025955937,0.9917304386646372,0.9888756765945812,0.9690409077326082,0.9746359108117704,0.9718303564778262,610.0388059616089,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-8,123437.0,3568.0,324883.0,1950.0,120351.0,127007.0,125389.0,0.971906617849691,0.9844481485321445,0.9781371834289517,0.9475934397316683,0.9598210369330643,0.9536680454523843,185.99137091636658,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-8
20,0.0007974732616955028,seq_sy_ch_lstm,3027279,bi:1|cells:460|crf:0|do:0.20331496104766966|embc:32|embs:64|embt:32|l1:23|oc:BI,7493.1307809352875,0.00019206632664412878,564239.0,7625.0,1493109.0,4715.0,554868.0,571864.0,568954.0,0.9866664101954311,0.9917128625512783,0.9891832001248226,0.9702796469090553,0.9752422867226525,0.9727546374618914,541.8171060085297,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-13,123506.0,3424.0,325027.0,1881.0,120564.0,126932.0,125389.0,0.973024501693847,0.9849984448148532,0.97897486098836,0.9498314057920777,0.961519750536331,0.9556398397279656,165.51348996162415,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-13
20,0.000770172034876619,seq_sy_ch_lstm,1329798,bi:1|cells:188|crf:0|do:0.0029436531426960677|embc:32|embs:64|embt:32|l1:44|oc:BI,3496.5663189888,6.533718226880061e-06,563573.0,7095.0,1493639.0,5381.0,553960.0,570668.0,568954.0,0.9875672019457898,0.9905422934015755,0.9890525103937973,0.970722031023292,0.9736463756296643,0.972182004208413,203.99586486816406,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-4,123309.0,3400.0,325051.0,2078.0,120183.0,126711.0,125389.0,0.9731668626537973,0.9834273090511776,0.9782701827875095,0.9484811894784194,0.9584812064854173,0.9534549781832605,58.459320306777954,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-4
20,0.0006884997673527525,seq_sy_ch_lstm,1461925,bi:1|cells:220|crf:0|do:0.37513266274076906|embc:32|embs:64|embt:32|l1:25|oc:BI,4277.964765071869,0.00010371643436728714,564091.0,7452.0,1493282.0,4863.0,554782.0,571543.0,568954.0,0.9869616109374098,0.9914527360735665,0.9892020759370695,0.9706741225069679,0.9750911321477659,0.9728776138823687,233.87724232673645,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-0,123506.0,3293.0,325158.0,1881.0,120679.0,126801.0,125389.0,0.974029763641669,0.9849984448148532,0.9794833971751009,0.9517196236622739,0.9624368963784702,0.9570482572663468,68.7453761100769,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-0
