epoch,lr,name,num_trainable_params,params,training_took,weight_decay,best-val:char_level:tp,best-val:char_level:fp,best-val:char_level:tn,best-val:char_level:fn,best-val:word_level:correctly_tokenised_words,best-val:word_level:total_words_in_sample,best-val:word_level:total_words_in_ref_sample,best-val:char_level:precision,best-val:char_level:recall,best-val:char_level:f1,best-val:word_level:precision,best-val:word_level:recall,best-val:word_level:f1,best-val:time_took,best-val:model_path,best-test:char_level:tp,best-test:char_level:fp,best-test:char_level:tn,best-test:char_level:fn,best-test:word_level:correctly_tokenised_words,best-test:word_level:total_words_in_sample,best-test:word_level:total_words_in_ref_sample,best-test:char_level:precision,best-test:char_level:recall,best-test:char_level:f1,best-test:word_level:precision,best-test:word_level:recall,best-test:word_level:f1,best-test:time_took,best-test:model_path
20,1.5766741072383981e-06,seq_sy_ch_lstm,1249518,bi:1|cells:262|crf:0|embc:32|embs:64|embt:32|l1:46|oc:SchemeB,5321.80933713913,0.0001905395603983496,469593.0,51804.0,1446623.0,34503.0,404284.0,521397.0,504096.0,0.9006438472028032,0.9315547038659303,0.9158385283956108,0.7753861261188691,0.8019980321208658,0.7884675955857329,277.8679873943329,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-28,101429.0,11966.0,315774.0,7851.0,86652.0,113395.0,109280.0,0.894475065038141,0.928157027818448,0.9110048276636353,0.7641606772785396,0.7929355783308931,0.7782822499157965,82.21714925765991,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-28
20,1.091156422817134e-06,seq_sy_ch_lstm,1667175,bi:1|cells:333|crf:0|embc:32|embs:64|embt:32|l1:45|oc:SchemeB,6595.995962142944,1.033792141906221e-06,464372.0,48788.0,1449639.0,39724.0,398430.0,513160.0,504096.0,0.9049263387637384,0.9211975496730781,0.9129894539820852,0.7764245069763817,0.7903851647305276,0.7833426394142674,365.70311069488525,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-1,99794.0,10998.0,316742.0,9486.0,84584.0,110792.0,109280.0,0.900732904902881,0.9131954612005857,0.9069213711876113,0.7634486244494187,0.7740117130307467,0.7686938820022539,110.19521999359131,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-1
20,1.6434891767335923e-06,seq_sy_ch_lstm,2634609,bi:1|cells:465|crf:0|embc:32|embs:64|embt:32|l1:19|oc:SchemeB,9222.433827877045,3.498918136716096e-05,467754.0,47526.0,1450901.0,36342.0,404627.0,515280.0,504096.0,0.9077666511411272,0.9279065892211007,0.9177261383434572,0.785256559540444,0.8026784580714784,0.7938719373420602,551.183305978775,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-5,100782.0,11178.0,316562.0,8498.0,86186.0,111960.0,109280.0,0.9001607717041801,0.9222364568081991,0.9110649068884469,0.7697927831368346,0.7886713030746706,0.7791177002350388,166.7900857925415,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-5
20,8.256576422728163e-05,seq_sy_ch_lstm,769977,bi:1|cells:157|crf:0|embc:32|embs:64|embt:32|l1:19|oc:SchemeB,3379.6318304538727,8.412189059032566e-06,491379.0,9605.0,1488822.0,12717.0,474494.0,500984.0,504096.0,0.9808277310253422,0.9747726623500286,0.9777908226210849,0.9471240598502148,0.9412770583380944,0.9441915071437099,171.96392583847046,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-2,106032.0,3416.0,324324.0,3248.0,101063.0,109448.0,109280.0,0.9687888312257876,0.9702781844802343,0.9695329358838375,0.9233882757108398,0.9248078330893119,0.9240975092352146,49.79656934738159,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-2
20,0.0009699203284440031,seq_sy_ch_lstm,1164378,bi:1|cells:246|crf:0|embc:32|embs:64|embt:32|l1:42|oc:SchemeB,5244.161248207092,1.2300536679357154e-06,499401.0,2959.0,1495468.0,4695.0,493135.0,502360.0,504096.0,0.994109801735807,0.990686297848029,0.9923950972521401,0.981636674894498,0.9782561258173046,0.9799434848617327,256.743369102478,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-6,107265.0,2493.0,325247.0,2015.0,103780.0,109758.0,109280.0,0.9772863937025091,0.9815611273792094,0.9794190962298779,0.9455347218425991,0.9496705710102489,0.9475981336571736,75.51312899589539,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-6
20,2.8132378522030652e-05,seq_sy_ch_lstm,2623122,bi:1|cells:462|crf:0|embc:32|embs:64|embt:32|l1:34|oc:SchemeB,9345.727959156036,6.224528504987606e-05,487880.0,15906.0,1482521.0,16216.0,462515.0,503786.0,504096.0,0.9684270702242619,0.9678315241541293,0.9681292056014493,0.9180783110288893,0.9175137275439599,0.9177959324603476,544.0105879306793,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-19,105461.0,4687.0,323053.0,3819.0,98727.0,110148.0,109280.0,0.9574481606565711,0.965053074670571,0.9612355761343128,0.896312234448197,0.903431551976574,0.8998578121297192,168.02236771583557,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-19
20,0.0001501276708534332,seq_sy_ch_lstm,1789200,bi:1|cells:352|crf:0|embc:32|embs:64|embt:32|l1:40|oc:SchemeB,5702.8009996414185,2.6803123597472654e-05,496657.0,12041.0,1486386.0,7439.0,481973.0,508698.0,504096.0,0.9763297673668857,0.9852428902431283,0.9807660787879866,0.9474639176879013,0.9561135180600521,0.9517690665624007,373.8140676021576,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-27,107192.0,3977.0,323763.0,2088.0,102594.0,111169.0,109280.0,0.9642256384423715,0.9808931185944363,0.9724879677385699,0.9228651872374493,0.9388177159590044,0.9307731039832343,113.15296626091003,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-27
20,2.402281649654758e-06,seq_sy_ch_lstm,593847,bi:1|cells:100|crf:0|embc:32|embs:64|embt:32|l1:31|oc:SchemeB,3172.9657990932465,0.00015908990946597685,466399.0,48797.0,1449630.0,37697.0,402055.0,515196.0,504096.0,0.905284590718872,0.9252186091538119,0.9151430600848431,0.7803923167105334,0.7975762553164477,0.7888907202254114,124.61661672592163,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-11,100889.0,11451.0,316289.0,8391.0,86113.0,112340.0,109280.0,0.8980683638953177,0.9232155929721816,0.9104683692807509,0.7665390777995371,0.7880032942898975,0.7771230033390488,34.873246908187866,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-11
20,3.6115550982091107e-06,seq_sy_ch_lstm,1003658,bi:1|cells:214|crf:0|embc:32|embs:64|embt:32|l1:26|oc:SchemeB,4531.355062007904,2.7871338152668894e-06,481997.0,32777.0,1465650.0,22099.0,439771.0,514774.0,504096.0,0.9363273980426362,0.9561611280391037,0.9461403319363609,0.854299168178657,0.8723953373960516,0.8632524267080197,223.6935350894928,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-15,104260.0,7972.0,319768.0,5020.0,94172.0,112232.0,109280.0,0.9289685651151187,0.9540629575402635,0.9413485499656903,0.8390833273932569,0.8617496339677891,0.8502654483730001,63.76732301712036,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-15
20,0.0005391977014712315,seq_sy_ch_lstm,2772900,bi:1|cells:480|crf:0|embc:32|embs:64|embt:32|l1:28|oc:SchemeB,7717.395057678223,3.202525538498493e-05,493579.0,8763.0,1489664.0,10517.0,479096.0,502342.0,504096.0,0.9825557090587688,0.9791369104297594,0.9808433306373566,0.95372475325575,0.9504062718212404,0.9520626208469871,564.0851163864136,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-23,106504.0,3198.0,324542.0,2776.0,102034.0,109702.0,109280.0,0.9708482981167162,0.974597364568082,0.9727192189312365,0.9301015478295747,0.9336932650073206,0.9318939456211013,172.66122388839722,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-23
